workload,m,n,k,total_macs,dataflow,topology,num_chiplets,link_bw,link_latency,strategy,sub_m,sub_n,sub_k,compute_cycles,distribute_cycles,reduce_cycles,total_cycles_no_overlap,total_cycles_overlap,speedup_no_overlap,speedup_overlap,efficiency_no_overlap,efficiency_overlap,baseline_cycles
bert_av_seq512,512,64,512,16777216,os,mesh,4,128,10,split_mn,256,32,512,1532,4116,0,5648,4116,0.5424929178470255,0.7444120505344995,0.13562322946175637,0.1861030126336249,3064
bert_av_seq512,512,64,512,16777216,os,mesh,4,128,10,split_n,512,16,512,3064,8212,0,11276,8212,0.27172756296559064,0.37311251826595226,0.06793189074139766,0.09327812956648807,3064
bert_av_seq512,512,64,512,16777216,os,mesh,4,128,10,split_k,512,64,128,1528,9256,1064,11848,10320,0.2586090479405807,0.29689922480620157,0.06465226198514518,0.07422480620155039,3064
bert_av_seq512,512,64,512,16777216,os,mesh,4,256,10,split_m,128,64,512,766,532,0,1298,766,2.3605546995377504,4.0,0.5901386748844376,1.0,3064
bert_av_seq512,512,64,512,16777216,os,mesh,4,256,10,split_mn,256,32,512,1532,2068,0,3600,2068,0.8511111111111112,1.4816247582205029,0.2127777777777778,0.3704061895551257,3064
bert_av_seq512,512,64,512,16777216,os,mesh,4,256,10,split_k,512,64,128,1528,4648,552,6728,5200,0.45541022592152197,0.5892307692307692,0.11385255648038049,0.1473076923076923,3064
bert_av_seq512,512,64,512,16777216,os,mesh,4,256,10,split_n,512,16,512,3064,4116,0,7180,4116,0.42674094707520893,0.7444120505344995,0.10668523676880223,0.1861030126336249,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,1,10,split_m,64,64,512,766,262184,0,262950,262184,0.01165240540026621,0.01168644921124096,0.0014565506750332763,0.00146080615140512,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,1,10,split_mn,256,16,512,1532,1048616,0,1050148,1048616,0.0029176839835908844,0.0029219466420500927,0.00036471049794886055,0.0003652433302562616,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,1,10,split_n,512,8,512,3064,2097192,0,2100256,2097192,0.001458869775874941,0.0014610011863482218,0.00018235872198436761,0.00018262514829352772,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,1,10,split_k,512,64,64,1272,2359376,131152,2491800,2490528,0.0012296331968857854,0.001230261213686415,0.00015370414961072317,0.00015378265171080187,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,2,10,split_m,64,64,512,766,131112,0,131878,131112,0.023233594685997665,0.02336933308926719,0.002904199335749708,0.0029211666361583987,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,2,10,split_mn,256,16,512,1532,524328,0,525860,524328,0.005826645875328034,0.005843670374269541,0.0007283307344160043,0.0007304587967836926,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,2,10,split_n,512,8,512,3064,1048616,0,1051680,1048616,0.0029134337441046707,0.0029219466420500927,0.00036417921801308383,0.0003652433302562616,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,2,10,split_k,512,64,64,1272,1179728,65616,1246616,1245344,0.002457853902083721,0.00246036436518745,0.0003072317377604651,0.0003075455456484313,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,4,10,split_m,64,64,512,766,65576,0,66342,65576,0.0461849205631425,0.046724411370013416,0.005773115070392813,0.005840551421251677,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,4,10,split_mn,256,16,512,1532,262184,0,263716,262184,0.011618559359310774,0.01168644921124096,0.0014523199199138468,0.00146080615140512,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,4,10,split_n,512,8,512,3064,524328,0,527392,524328,0.005809720283963352,0.005843670374269541,0.000726215035495419,0.0007304587967836926,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,4,10,split_k,512,64,64,1272,589904,32848,624024,622752,0.004910067561504044,0.004920096603463337,0.0006137584451880055,0.0006150120754329171,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,8,10,split_m,64,64,512,766,32808,0,33574,32808,0.09126109489485912,0.09339185564496465,0.01140763686185739,0.011673981955620581,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,8,10,split_mn,256,16,512,1532,131112,0,132644,131112,0.023099424022194746,0.02336933308926719,0.0028874280027743433,0.0029211666361583987,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,8,10,split_n,512,8,512,3064,262184,0,265248,262184,0.011551453733864157,0.01168644921124096,0.0014439317167330196,0.00146080615140512,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,8,10,split_k,512,64,64,1272,294992,16464,312728,311456,0.009797651633368295,0.009837665673481969,0.0012247064541710368,0.001229708209185246,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,16,10,split_m,64,64,512,766,16424,0,17190,16424,0.1782431646305992,0.18655625913297613,0.0222803955788249,0.023319532391622017,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,16,10,split_mn,256,16,512,1532,65576,0,67108,65576,0.045657745723311674,0.046724411370013416,0.005707218215413959,0.005840551421251677,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,16,10,split_n,512,8,512,3064,131112,0,134176,131112,0.02283567851180539,0.02336933308926719,0.002854459813975674,0.0029211666361583987,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,16,10,split_k,512,64,64,1272,147536,8272,157080,155808,0.019505984211866566,0.01966522899979462,0.002438248026483321,0.0024581536249743273,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,32,10,split_m,64,64,512,766,8232,0,8998,8232,0.3405201155812403,0.3722060252672498,0.042565014447655036,0.04652575315840622,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,32,10,split_mn,256,16,512,1532,32808,0,34340,32808,0.08922539312754806,0.09339185564496465,0.011153174140943507,0.011673981955620581,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,32,10,split_n,512,8,512,3064,65576,0,68640,65576,0.04463869463869464,0.046724411370013416,0.00557983682983683,0.005840551421251677,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,32,10,split_k,512,64,64,1272,73808,4176,79256,77984,0.03865953366306652,0.03929011079195732,0.004832441707883315,0.004911263848994665,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,64,10,split_m,64,64,512,766,4136,0,4902,4136,0.6250509995920033,0.7408123791102514,0.07813137494900041,0.09260154738878143,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,64,10,split_mn,256,16,512,1532,16424,0,17956,16424,0.17063934061038094,0.18655625913297613,0.021329917576297618,0.023319532391622017,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,64,10,split_n,512,8,512,3064,32808,0,35872,32808,0.08541480820695807,0.09339185564496465,0.010676851025869759,0.011673981955620581,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,64,10,split_k,512,64,64,1272,36944,2128,40344,39072,0.0759468570295459,0.07841932841932842,0.009493357128693238,0.009802416052416052,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,128,10,split_m,64,64,512,766,2088,0,2854,2088,1.0735809390329363,1.4674329501915708,0.13419761737911703,0.18342911877394635,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,128,10,split_mn,256,16,512,1532,8232,0,9764,8232,0.3138058172879967,0.3722060252672498,0.03922572716099959,0.04652575315840622,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,128,10,split_n,512,8,512,3064,16424,0,19488,16424,0.15722495894909688,0.18655625913297613,0.01965311986863711,0.023319532391622017,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,128,10,split_k,512,64,64,1272,18512,1104,20888,19616,0.14668709306779013,0.15619902120717782,0.018335886633473766,0.019524877650897228,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,256,10,split_m,64,64,512,766,1064,0,1830,1064,1.6743169398907103,2.8796992481203008,0.20928961748633879,0.3599624060150376,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,256,10,split_mn,256,16,512,1532,4136,0,5668,4136,0.5405786873676782,0.7408123791102514,0.06757233592095978,0.09260154738878143,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,256,10,split_k,512,64,64,1272,9296,592,11160,9888,0.2745519713261649,0.3098705501618123,0.03431899641577061,0.03873381877022654,3064
bert_av_seq512,512,64,512,16777216,os,mesh,8,256,10,split_n,512,8,512,3064,8232,0,11296,8232,0.27124645892351273,0.3722060252672498,0.03390580736543909,0.04652575315840622,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,1,0,10,split_m,512,64,512,3064,0,0,3064,3064,1.0,1.0,1.0,1.0,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,1,0,10,split_n,512,64,512,3064,0,0,3064,3064,1.0,1.0,1.0,1.0,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,1,0,10,split_k,512,64,512,3064,0,0,3064,3064,1.0,1.0,1.0,1.0,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,1,10,split_m,256,64,512,1532,65546,0,67078,65546,0.04567816571752288,0.04674579684496384,0.02283908285876144,0.02337289842248192,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,1,10,split_k,512,64,256,2040,294932,131092,428064,426024,0.007157808178216342,0.007192083075131917,0.003578904089108171,0.0035960415375659587,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,1,10,split_n,512,32,512,3064,524298,0,527362,524298,0.005810050781057414,0.005844004745392887,0.002905025390528707,0.0029220023726964435,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,2,10,split_m,256,64,512,1532,32778,0,34310,32778,0.08930341008452346,0.09347733235706876,0.04465170504226173,0.04673866617853438,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,2,10,split_k,512,64,256,2040,147476,65556,215072,213032,0.014246391905966374,0.014382815727214691,0.007123195952983187,0.007191407863607346,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,2,10,split_n,512,32,512,3064,262154,0,265218,262154,0.011552760370713903,0.01168778656820037,0.005776380185356951,0.005843893284100185,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,4,10,split_m,256,64,512,1532,16394,0,17926,16394,0.17092491353341516,0.18689764548005366,0.08546245676670758,0.09344882274002683,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,4,10,split_k,512,64,256,2040,73748,32788,108576,106536,0.028219864426760978,0.028760231283322068,0.014109932213380489,0.014380115641661034,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,4,10,split_n,512,32,512,3064,131082,0,134146,131082,0.022840785412908324,0.023374681497078165,0.011420392706454162,0.011687340748539082,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,8,10,split_m,256,64,512,1532,8202,0,9734,8202,0.3147729607561126,0.3735674225798586,0.1573864803780563,0.1867837112899293,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,8,10,split_k,512,64,256,2040,36884,16404,55328,53288,0.05537883169462117,0.05749887404293649,0.027689415847310585,0.028749437021468247,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,8,10,split_n,512,32,512,3064,65546,0,68610,65546,0.044658213088471066,0.04674579684496384,0.022329106544235533,0.02337289842248192,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,16,10,split_m,256,64,512,1532,4106,0,5638,4106,0.5434551259311813,0.7462250365319045,0.27172756296559064,0.37311251826595226,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,16,10,split_k,512,64,256,2040,18452,8212,28704,26664,0.10674470457079152,0.1149114911491149,0.05337235228539576,0.05745574557455745,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,16,10,split_n,512,32,512,3064,32778,0,35842,32778,0.0854863009876681,0.09347733235706876,0.04274315049383405,0.04673866617853438,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,32,10,split_m,256,64,512,1532,2058,0,3590,2058,0.8534818941504179,1.488824101068999,0.42674094707520893,0.7444120505344995,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,32,10,split_k,512,64,256,2040,9236,4116,15392,13352,0.19906444906444906,0.22947872977831035,0.09953222453222453,0.11473936488915518,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,32,10,split_n,512,32,512,3064,16394,0,19458,16394,0.15746736560797617,0.18689764548005366,0.07873368280398808,0.09344882274002683,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,64,10,split_m,256,64,512,1532,1034,0,2566,1532,1.1940763834762276,2.0,0.5970381917381138,1.0,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,64,10,split_k,512,64,256,2040,4628,2068,8736,6696,0.3507326007326007,0.45758661887694146,0.17536630036630035,0.22879330943847073,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,64,10,split_n,512,32,512,3064,8202,0,11266,8202,0.27196875554766553,0.3735674225798586,0.13598437777383277,0.1867837112899293,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,128,10,split_m,256,64,512,1532,522,0,2054,1532,1.4917234664070107,2.0,0.7458617332035054,1.0,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,128,10,split_k,512,64,256,2040,2324,1044,5408,3368,0.5665680473372781,0.9097387173396675,0.28328402366863903,0.45486935866983375,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,128,10,split_n,512,32,512,3064,4106,0,7170,4106,0.42733612273361227,0.7462250365319045,0.21366806136680613,0.37311251826595226,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,256,10,split_m,256,64,512,1532,266,0,1798,1532,1.704115684093437,2.0,0.8520578420467185,1.0,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,256,10,split_k,512,64,256,2040,1172,532,3744,2572,0.8183760683760684,1.1912908242612752,0.4091880341880342,0.5956454121306376,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,2,256,10,split_n,512,32,512,3064,2058,0,5122,3064,0.5982038266302225,1.0,0.29910191331511127,0.5,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,1,10,split_m,128,64,512,766,65546,0,66312,65546,0.04620581493545663,0.04674579684496384,0.011551453733864157,0.01168644921124096,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,1,10,split_mn,256,32,512,1532,262154,0,263686,262154,0.011619881222362962,0.01168778656820037,0.0029049703055907404,0.0029219466420500927,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,1,10,split_k,512,64,128,1528,147476,131092,280096,278568,0.01093910659202559,0.010999109732632607,0.0027347766480063976,0.002749777433158152,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,1,10,split_n,512,16,512,3064,524298,0,527362,524298,0.005810050781057414,0.005844004745392887,0.0014525126952643535,0.0014610011863482218,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,2,10,split_m,128,64,512,766,32778,0,33544,32778,0.09134271404722157,0.09347733235706876,0.02283567851180539,0.02336933308926719,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,2,10,split_mn,256,32,512,1532,131082,0,132614,131082,0.023104649584508422,0.023374681497078165,0.0057761623961271056,0.005843670374269541,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,2,10,split_k,512,64,128,1528,73748,65556,140832,139304,0.0217564189956828,0.021995061161201403,0.0054391047489207,0.005498765290300351,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,2,10,split_n,512,16,512,3064,262154,0,265218,262154,0.011552760370713903,0.01168778656820037,0.0028881900926784757,0.0029219466420500927,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,4,10,split_m,128,64,512,766,16394,0,17160,16394,0.17855477855477855,0.18689764548005366,0.04463869463869464,0.046724411370013416,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,4,10,split_mn,256,32,512,1532,65546,0,67078,65546,0.04567816571752288,0.04674579684496384,0.01141954142938072,0.01168644921124096,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,4,10,split_k,512,64,128,1528,36884,32788,71200,69672,0.04303370786516854,0.04397749454587209,0.010758426966292135,0.010994373636468022,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,4,10,split_n,512,16,512,3064,131082,0,134146,131082,0.022840785412908324,0.023374681497078165,0.005710196353227081,0.005843670374269541,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,8,10,split_m,128,64,512,766,8202,0,8968,8202,0.3416592328278323,0.3735674225798586,0.08541480820695807,0.09339185564496465,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,8,10,split_mn,256,32,512,1532,32778,0,34310,32778,0.08930341008452346,0.09347733235706876,0.022325852521130864,0.02336933308926719,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,8,10,split_k,512,64,128,1528,18452,16404,36384,34856,0.08421284080914687,0.08790452145972,0.021053210202286718,0.02197613036493,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,8,10,split_n,512,16,512,3064,65546,0,68610,65546,0.044658213088471066,0.04674579684496384,0.011164553272117766,0.01168644921124096,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,16,10,split_m,128,64,512,766,4106,0,4872,4106,0.6288998357963875,0.7462250365319045,0.15722495894909688,0.18655625913297613,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,16,10,split_mn,256,32,512,1532,16394,0,17926,16394,0.17092491353341516,0.18689764548005366,0.04273122838335379,0.046724411370013416,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,16,10,split_k,512,64,128,1528,9236,8212,18976,17448,0.16146711635750421,0.1756075194864741,0.040366779089376054,0.043901879871618525,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,16,10,split_n,512,16,512,3064,32778,0,35842,32778,0.0854863009876681,0.09347733235706876,0.021371575246917025,0.02336933308926719,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,32,10,split_m,128,64,512,766,2058,0,2824,2058,1.084985835694051,1.488824101068999,0.27124645892351273,0.3722060252672498,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,32,10,split_mn,256,32,512,1532,8202,0,9734,8202,0.3147729607561126,0.3735674225798586,0.07869324018902815,0.09339185564496465,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,32,10,split_k,512,64,128,1528,4628,4116,10272,8744,0.2982866043613707,0.3504117108874657,0.07457165109034268,0.08760292772186642,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,32,10,split_n,512,16,512,3064,16394,0,19458,16394,0.15746736560797617,0.18689764548005366,0.03936684140199404,0.046724411370013416,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,64,10,split_m,128,64,512,766,1034,0,1800,1034,1.7022222222222223,2.9632495164410058,0.4255555555555556,0.7408123791102514,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,64,10,split_mn,256,32,512,1532,4106,0,5638,4106,0.5434551259311813,0.7462250365319045,0.13586378148279532,0.18655625913297613,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,64,10,split_k,512,64,128,1528,2324,2068,5920,4392,0.5175675675675676,0.697632058287796,0.1293918918918919,0.174408014571949,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,64,10,split_n,512,16,512,3064,8202,0,11266,8202,0.27196875554766553,0.3735674225798586,0.06799218888691638,0.09339185564496465,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,128,10,split_m,128,64,512,766,522,0,1288,766,2.37888198757764,4.0,0.59472049689441,1.0,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,128,10,split_mn,256,32,512,1532,2058,0,3590,2058,0.8534818941504179,1.488824101068999,0.21337047353760447,0.3722060252672498,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,128,10,split_k,512,64,128,1528,1172,1044,3744,2572,0.8183760683760684,1.1912908242612752,0.2045940170940171,0.2978227060653188,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,128,10,split_n,512,16,512,3064,4106,0,7170,4106,0.42733612273361227,0.7462250365319045,0.10683403068340307,0.18655625913297613,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,256,10,split_m,128,64,512,766,266,0,1032,766,2.9689922480620154,4.0,0.7422480620155039,1.0,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,256,10,split_mn,256,32,512,1532,1034,0,2566,1532,1.1940763834762276,2.0,0.2985190958690569,0.5,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,256,10,split_k,512,64,128,1528,596,532,2656,2060,1.1536144578313252,1.4873786407766991,0.2884036144578313,0.3718446601941748,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,4,256,10,split_n,512,16,512,3064,2058,0,5122,3064,0.5982038266302225,1.0,0.14955095665755563,0.25,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,1,10,split_m,64,64,512,766,65546,0,66312,65546,0.04620581493545663,0.04674579684496384,0.005775726866932078,0.00584322460562048,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,1,10,split_k,512,64,64,1272,73748,131092,206112,204840,0.014865704083216892,0.01495801601249756,0.0018582130104021115,0.001869752001562195,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,1,10,split_mn,256,16,512,1532,262154,0,263686,262154,0.011619881222362962,0.01168778656820037,0.0014524851527953702,0.0014609733210250463,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,1,10,split_n,512,8,512,3064,524298,0,527362,524298,0.005810050781057414,0.005844004745392887,0.0007262563476321767,0.0007305005931741109,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,2,10,split_m,64,64,512,766,32778,0,33544,32778,0.09134271404722157,0.09347733235706876,0.011417839255902696,0.011684666544633595,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,2,10,split_k,512,64,64,1272,36884,65556,103712,102440,0.029543350817648875,0.029910191331511127,0.0036929188522061094,0.003738773916438891,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,2,10,split_mn,256,16,512,1532,131082,0,132614,131082,0.023104649584508422,0.023374681497078165,0.0028880811980635528,0.0029218351871347706,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,2,10,split_n,512,8,512,3064,262154,0,265218,262154,0.011552760370713903,0.01168778656820037,0.0014440950463392378,0.0014609733210250463,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,4,10,split_m,64,64,512,766,16394,0,17160,16394,0.17855477855477855,0.18689764548005366,0.02231934731934732,0.023362205685006708,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,4,10,split_k,512,64,64,1272,18452,32788,52512,51240,0.058348567946374164,0.05979703356752537,0.0072935709932967704,0.007474629195940672,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,4,10,split_mn,256,16,512,1532,65546,0,67078,65546,0.04567816571752288,0.04674579684496384,0.00570977071469036,0.00584322460562048,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,4,10,split_n,512,8,512,3064,131082,0,134146,131082,0.022840785412908324,0.023374681497078165,0.0028550981766135406,0.0029218351871347706,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,8,10,split_m,64,64,512,766,8202,0,8968,8202,0.3416592328278323,0.3735674225798586,0.042707404103479035,0.046695927822482323,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,8,10,split_k,512,64,64,1272,9236,16404,26912,25640,0.11385255648038049,0.11950078003120125,0.014231569560047562,0.014937597503900156,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,8,10,split_mn,256,16,512,1532,32778,0,34310,32778,0.08930341008452346,0.09347733235706876,0.011162926260565432,0.011684666544633595,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,8,10,split_n,512,8,512,3064,65546,0,68610,65546,0.044658213088471066,0.04674579684496384,0.005582276636058883,0.00584322460562048,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,16,10,split_m,64,64,512,766,4106,0,4872,4106,0.6288998357963875,0.7462250365319045,0.07861247947454844,0.09327812956648807,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,16,10,split_k,512,64,64,1272,4628,8212,14112,12840,0.2171201814058957,0.23862928348909657,0.027140022675736963,0.02982866043613707,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,16,10,split_mn,256,16,512,1532,16394,0,17926,16394,0.17092491353341516,0.18689764548005366,0.021365614191676895,0.023362205685006708,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,16,10,split_n,512,8,512,3064,32778,0,35842,32778,0.0854863009876681,0.09347733235706876,0.010685787623458513,0.011684666544633595,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,32,10,split_m,64,64,512,766,2058,0,2824,2058,1.084985835694051,1.488824101068999,0.13562322946175637,0.1861030126336249,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,32,10,split_k,512,64,64,1272,2324,4116,7712,6440,0.39730290456431533,0.47577639751552797,0.049662863070539416,0.059472049689440996,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,32,10,split_mn,256,16,512,1532,8202,0,9734,8202,0.3147729607561126,0.3735674225798586,0.039346620094514076,0.046695927822482323,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,32,10,split_n,512,8,512,3064,16394,0,19458,16394,0.15746736560797617,0.18689764548005366,0.01968342070099702,0.023362205685006708,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,64,10,split_m,64,64,512,766,1034,0,1800,1034,1.7022222222222223,2.9632495164410058,0.2127777777777778,0.3704061895551257,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,64,10,split_k,512,64,64,1272,1172,2068,4512,3340,0.6790780141843972,0.9173652694610779,0.08488475177304965,0.11467065868263474,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,64,10,split_mn,256,16,512,1532,4106,0,5638,4106,0.5434551259311813,0.7462250365319045,0.06793189074139766,0.09327812956648807,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,64,10,split_n,512,8,512,3064,8202,0,11266,8202,0.27196875554766553,0.3735674225798586,0.03399609444345819,0.046695927822482323,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,128,10,split_m,64,64,512,766,522,0,1288,766,2.37888198757764,4.0,0.297360248447205,0.5,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,128,10,split_k,512,64,64,1272,596,1044,2912,2316,1.0521978021978022,1.322970639032815,0.13152472527472528,0.16537132987910189,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,128,10,split_mn,256,16,512,1532,2058,0,3590,2058,0.8534818941504179,1.488824101068999,0.10668523676880223,0.1861030126336249,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,128,10,split_n,512,8,512,3064,4106,0,7170,4106,0.42733612273361227,0.7462250365319045,0.05341701534170153,0.09327812956648807,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,256,10,split_m,64,64,512,766,266,0,1032,766,2.9689922480620154,4.0,0.37112403100775193,0.5,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,256,10,split_k,512,64,64,1272,308,532,2112,1804,1.4507575757575757,1.6984478935698448,0.18134469696969696,0.2123059866962306,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,256,10,split_mn,256,16,512,1532,1034,0,2566,1532,1.1940763834762276,2.0,0.14925954793452845,0.25,3064
bert_av_seq512,512,64,512,16777216,os,all_to_all,8,256,10,split_n,512,8,512,3064,2058,0,5122,3064,0.5982038266302225,1.0,0.07477547832877782,0.125,3064
bert_av_seq512,512,64,512,16777216,ws,ring,1,0,10,split_m,512,64,512,3064,0,0,3064,3064,1.0,1.0,1.0,1.0,3064
